age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country,income,education-num,education
21,256011,15,6,47,4,0,11,3,4,1,39,0,7,1
20,120945,12034,5,31,4,2,7,1,4,1,39,1,11,8
20,120019,11,5,45,4,4,1,1,4,1,39,0,11,8
20,67430,12915,6,49,4,0,7,4,1,1,39,0,10,15
44,255888,86668,5,39,4,4,12,2,2,1,39,2,9,11
35,115707,16,1928,39,6,4,10,1,4,1,39,0,10,15
37,249712,5253,5,39,1,4,1,1,4,1,39,0,11,8
21,341820,87363,4,12,4,4,0,1,4,0,39,1,9,11
36,184962,5050,5,13,4,5,3,1,4,1,39,1,13,9
45,182826,83036,6,39,4,5,4,1,0,1,39,0,5,6
21,184263,5217,4,45,4,4,7,1,4,0,14,0,13,9
21,246248,31,5,12,4,6,6,1,4,1,39,3,7,1
21,61654,5149,4,39,4,5,8,4,4,0,39,0,7,1
31,185955,14,5,14,0,3,0,4,4,0,39,3,9,11
21,62122,81080,4,39,8,4,6,1,4,1,39,1,9,11
36,184876,2,6,13,0,4,4,1,4,0,39,0,7,1
45,64485,4849,1962,39,4,0,1,1,1,0,39,0,10,15
30,341643,5,5,44,6,4,12,3,4,1,39,0,3,4
36,248222,5,6,12,7,0,10,2,4,1,27,1,13,9
20,246281,12420,5,44,2,4,8,4,4,0,39,0,10,15
45,255759,4923,4,39,2,4,1,3,4,0,39,0,7,1
20,63411,3,1960,39,4,3,3,3,2,1,39,0,10,15
20,185159,9,5,44,7,4,10,3,4,0,39,1,5,6
20,242303,6,1949,39,8,4,7,1,2,0,39,1,13,9
30,63804,85219,6,46,4,4,11,1,4,0,39,2,16,10
21,118468,19,1967,39,5,4,13,3,4,1,39,1,16,10
36,58130,4951,5,39,4,6,6,3,4,1,39,0,10,15
30,228863,17,5,44,0,4,10,3,4,0,39,2,10,15
36,59713,5119,1932,46,2,0,13,1,4,1,39,2,11,8
36,356232,82294,1903,40,6,4,1,1,2,0,39,0,10,15
21,64690,4976,4,31,6,0,7,4,4,0,39,0,4,5
37,244091,11637,4,13,2,4,11,3,4,1,39,0,13,9
36,182276,4,5,13,4,4,1,1,4,0,39,0,10,15
30,236958,11,4,45,4,4,12,3,4,1,39,1,9,11
36,247602,4873,5,44,0,4,10,1,4,0,39,3,13,9
20,59946,2,6,30,7,0,3,1,1,0,39,1,14,12
36,182221,4855,6,39,6,6,7,1,4,1,39,0,7,1
43,185643,85210,7,12,4,4,3,2,4,1,39,0,11,8
31,182410,7,6,12,4,4,10,3,4,1,39,1,9,11
36,115232,85599,6,45,4,0,13,0,4,1,39,0,10,15
30,63567,6,5,39,4,4,13,4,4,0,39,1,14,12
20,251348,5198,1971,45,4,4,3,3,4,1,39,0,16,10
30,63884,12062,6,31,6,4,0,3,0,1,39,0,9,11
20,244274,5138,4,13,4,4,4,3,4,0,39,1,10,15
29,62316,14,6,39,4,4,8,1,2,0,39,1,12,7
35,182656,5207,8,39,0,0,4,2,4,0,39,1,13,9
37,354827,83027,3,44,0,2,8,1,4,0,33,0,11,8
30,65392,85500,4,39,4,0,1,4,4,1,20,0,9,11
30,65059,20,7,45,7,0,12,1,4,0,39,0,15,14
36,119716,5094,5,39,4,6,10,4,2,0,39,1,13,9
21,241351,5487,5,47,7,0,10,1,4,0,39,0,7,1
44,187584,12,6,39,5,2,10,4,4,0,39,0,14,12
43,377918,4,6,12,4,2,1,3,4,1,39,1,9,11
21,247247,5,5,39,4,2,4,2,4,0,39,0,5,6
37,120320,5297,6,39,4,2,10,3,4,0,39,0,10,15
35,179713,85809,5,39,4,0,3,4,4,1,39,1,9,11
21,63914,82665,4,39,0,4,10,3,4,0,39,0,9,11
36,116857,4975,6,46,6,4,12,1,4,0,39,0,10,15
31,121509,5326,4,31,7,5,10,4,4,0,39,0,10,15
21,116672,83899,5,31,4,0,8,5,4,1,39,0,9,11
30,239425,5134,1985,39,4,0,6,1,4,0,3,3,1,13
36,120766,5141,1957,39,4,2,10,1,4,1,39,0,9,11
37,64556,20,4,39,4,4,1,3,4,1,39,0,10,15
30,239618,1,5,29,4,0,4,3,4,0,39,2,6,0
20,184039,12,8,39,4,0,6,4,4,0,39,1,10,15
44,118920,79958,5,39,6,0,8,5,4,1,39,0,14,12
30,117602,5285,6,39,2,0,4,3,1,0,39,0,13,9
36,182834,85202,6,12,4,2,1,2,2,1,39,0,10,15
31,184413,7,4,39,4,4,10,3,4,0,39,1,9,11
45,61033,4,3,39,4,0,8,2,4,1,39,0,13,9
43,247674,4766,7,42,2,4,4,4,4,1,39,1,12,7
30,185019,12,6,39,0,4,13,3,4,0,39,2,9,11
31,183523,7,4,46,4,0,10,1,4,1,39,0,9,11
30,184518,8,5,13,6,0,0,1,4,1,39,1,10,15
44,61706,36,5,39,4,0,3,1,4,1,39,0,13,9
30,63565,26,5,14,5,4,10,0,4,0,39,0,13,9
36,62531,5081,4,39,4,0,1,4,4,0,39,0,9,11
21,248755,4799,5,39,4,2,3,4,4,1,39,0,9,11
37,124591,83325,4,13,6,4,12,4,4,1,39,0,10,15
44,253597,27,5,39,4,3,10,4,4,0,39,0,10,15
36,336652,42,6,39,4,4,10,2,4,0,39,2,7,1
21,116235,18,4,39,4,0,1,3,4,1,36,2,10,15
30,184910,5045,4,31,1,0,6,0,1,0,39,0,9,11
21,121567,86247,3,45,2,4,4,4,4,1,39,0,9,11
31,118363,80734,4,13,2,5,13,1,2,1,6,1,9,11
31,185994,5141,4,48,7,0,4,5,1,1,39,0,10,15
36,121515,4814,1942,39,4,2,2,1,4,0,39,0,10,15
31,251493,6,5,40,4,0,3,1,2,1,39,1,10,15
44,186420,84876,6,40,4,4,6,1,4,0,39,0,11,8
20,356450,5,6,12,4,4,11,1,2,0,39,1,9,11
35,378940,3,7,39,4,0,12,4,2,1,39,1,11,8
30,185873,24,5,31,4,5,1,4,4,0,39,1,5,6
20,182470,86393,5,14,2,4,1,1,4,1,40,3,11,8
45,62826,1,3,39,5,0,4,3,4,1,29,1,10,15
45,64616,21,3,45,6,4,13,3,4,0,39,1,7,1
31,185195,81188,4,39,4,4,13,4,4,0,39,1,9,11
30,125117,4990,5,14,6,0,3,3,4,1,39,1,10,15
36,245727,15,6,13,4,0,13,0,1,0,40,0,7,1
20,118186,3,4,12,6,5,0,3,4,1,39,1,10,15
37,183693,82952,4,13,4,6,8,1,4,1,0,0,13,9
30,179548,5436,5,39,4,4,8,1,4,1,26,0,13,9
37,62788,24,5,39,4,4,8,1,4,0,38,0,7,1
37,187068,80605,5,40,4,2,10,1,4,0,39,0,13,9
37,185528,12075,4,46,4,0,1,3,4,1,39,1,10,15
37,182819,11979,4,39,4,2,12,4,1,0,39,0,9,11
31,123165,5199,4,13,4,0,3,1,4,1,39,3,10,15
43,67792,44,6,39,4,5,3,1,4,1,39,1,10,15
30,243948,81972,7,45,4,2,9,3,4,1,3,0,9,11
45,122388,7,5,39,2,4,1,1,4,0,39,1,7,1
45,254334,4,4,46,4,4,7,4,2,0,39,3,9,11
20,120975,6,1972,48,4,4,7,1,4,1,39,0,9,11
37,119768,78070,6,30,4,4,3,1,4,0,39,0,7,1
30,61279,32,6,39,4,0,1,1,4,1,39,2,11,8
44,119593,16,5,39,4,0,1,2,4,1,29,1,5,6
20,119556,5362,5,39,1,0,14,3,4,0,39,0,10,15
46,357995,5240,2,47,7,0,12,2,4,0,5,3,10,15
21,359952,13,5,39,1,3,12,1,4,0,39,1,9,11
37,238304,18,4,39,4,4,3,3,4,0,39,0,13,9
