age,fnlwgt,capital-gain,capital-loss,hours-per-week,workclass,marital-status,occupation,relationship,race,sex,native-country,income,education-num,education
56,132777,436,0,49,4,2,3,4,2,1,13,1,9,11
56,267829,636,0,40,4,4,3,0,4,1,39,0,2,3
50,235298,223,1,33,4,0,10,4,4,1,39,2,3,4
90,222483,4943,0,43,4,0,0,4,4,0,20,1,6,0
57,677398,911,0,43,0,2,4,2,4,0,39,3,10,15
50,260448,829,0,39,4,2,1,0,4,0,39,3,7,1
39,368432,0,0,39,7,2,0,4,4,1,39,0,7,1
38,148878,0,14,44,4,4,8,1,4,1,39,0,9,11
75,503197,761,0,41,4,6,0,3,4,0,39,2,8,2
80,184186,347,21,42,4,4,3,4,4,0,30,1,3,4
50,260753,813,0,11,4,4,1,3,3,1,39,1,10,15
80,228161,756,0,27,2,4,8,3,4,0,39,1,9,11
49,243330,99999,0,16,0,2,7,4,4,1,39,2,13,9
52,456523,368,5,71,0,2,4,5,4,1,1,0,14,12
46,258329,727,0,22,4,6,3,5,4,0,39,1,14,12
35,675137,683,0,37,4,2,6,0,4,0,29,1,9,11
69,56980,0,664,39,2,4,13,0,4,0,39,0,8,2
63,175327,0,0,39,4,5,13,0,0,0,39,2,12,7
38,95202,87,895,40,4,4,14,0,4,0,39,0,15,14
46,151505,131,0,69,4,0,14,1,4,0,39,1,9,11
86,420989,845,0,41,4,4,1,3,2,0,39,1,10,15
44,85021,0,0,40,0,0,4,0,4,0,0,0,16,10
61,172566,480,0,42,4,2,10,3,4,1,39,1,10,15
50,286222,600,0,25,4,2,12,3,1,0,39,3,11,8
32,462509,0,0,15,4,0,12,4,4,1,39,1,10,15
70,232090,997,0,42,6,2,8,2,4,1,39,0,9,11
44,186221,0,0,51,2,0,6,3,4,1,39,0,5,6
63,327997,0,0,37,4,2,1,4,4,1,4,1,11,8
31,213196,460,22,42,4,2,4,1,4,1,39,0,13,9
72,212378,0,0,5,4,4,3,0,4,0,39,1,9,11
39,677398,21,0,31,4,2,4,5,4,0,39,3,10,15
79,350264,0,0,40,4,4,10,0,4,0,39,2,14,12
28,239100,0,0,31,4,4,4,3,4,1,1,1,11,8
20,214303,0,4,45,4,4,10,4,4,0,39,0,13,9
68,248273,18,0,42,4,4,8,0,4,0,39,0,16,10
90,237832,123,0,24,4,5,10,5,4,0,39,1,10,15
19,254567,0,29,41,4,2,1,2,4,1,39,0,10,15
76,261113,654,0,41,4,0,7,1,4,0,39,0,15,14
50,142150,0,0,22,1,0,3,0,3,0,39,1,9,11
58,313093,79,0,55,6,2,4,0,4,0,39,2,9,11
43,20469,0,0,64,2,4,1,0,2,1,39,0,10,15
90,142428,0,0,40,0,2,5,0,4,0,4,3,10,15
90,219305,0,0,39,4,2,3,5,4,0,39,0,10,15
65,29206,0,0,57,4,2,10,4,2,0,39,3,6,0
57,677398,1039,0,41,4,2,0,3,4,0,39,0,10,15
53,268184,240,0,35,4,0,4,0,4,1,39,2,10,15
34,201118,414,0,41,1,4,10,3,4,0,39,2,10,15
36,267116,0,13,99,4,0,12,1,4,0,39,1,9,11
34,454934,804,0,53,5,2,3,4,4,0,39,3,7,1
76,349825,4642,6,52,0,5,1,4,4,0,39,2,11,8
79,482234,0,6,41,4,2,1,3,1,0,39,0,14,12
43,312630,588,0,50,4,2,4,0,4,1,39,0,5,6
21,513186,140,14,48,4,0,8,5,4,1,39,0,10,15
60,204573,950,0,29,4,2,12,4,0,0,39,0,10,15
41,313876,537,0,24,0,4,8,3,4,1,39,0,10,15
51,202199,0,0,57,1,4,1,4,4,1,39,3,13,9
39,215562,0,0,49,4,0,3,3,4,0,39,1,10,15
31,418022,368,0,21,0,2,0,4,4,0,31,1,13,9
29,243053,0,0,38,4,2,5,0,1,0,14,3,9,11
64,214572,78,0,55,2,0,12,3,4,0,39,2,1,13
72,314690,0,0,47,4,2,8,0,0,1,39,3,7,1
64,258713,0,0,39,5,2,14,0,4,1,39,1,13,9
56,365958,0,0,28,0,4,8,3,2,0,39,0,5,6
51,473492,934,0,41,4,2,1,4,4,0,39,1,9,11
75,553423,0,0,40,4,4,12,0,4,1,39,2,13,9
89,281921,321,0,40,5,2,1,4,4,1,14,1,10,15
76,301152,0,0,48,4,0,1,3,4,0,39,3,12,7
59,108447,0,0,40,7,2,12,1,4,1,39,0,10,15
76,368159,0,0,41,4,4,7,1,4,1,39,1,9,11
72,265600,0,0,19,4,4,6,5,4,0,39,0,10,15
51,190105,0,0,47,2,2,12,2,4,0,39,0,10,15
28,310080,200,2,54,4,4,10,4,4,0,39,1,9,11
36,260540,59,0,39,0,2,12,3,4,1,19,1,10,15
37,97629,435,674,41,4,2,12,1,4,1,39,1,13,9
71,297396,0,0,41,4,2,13,0,4,1,39,2,13,9
58,541301,357,0,15,4,0,9,3,4,0,34,0,4,5
59,317102,0,0,40,2,2,10,2,4,1,39,2,13,9
61,677398,566,0,41,7,4,10,5,2,0,39,1,14,12
75,469926,0,0,42,1,2,0,0,4,1,22,0,9,11
35,224875,0,0,40,1,2,6,0,4,1,39,2,10,15
90,260988,509,0,78,4,5,4,0,4,0,39,0,10,15
59,677398,0,30,40,4,4,10,0,4,0,39,2,11,8
62,451435,0,0,43,7,6,1,0,4,0,36,0,13,9
64,341376,986,0,39,4,2,10,0,4,0,39,2,16,10
73,381610,0,6,47,4,0,7,1,4,1,27,0,14,12
82,283587,0,11,54,7,2,3,0,2,0,18,1,12,7
45,330103,647,0,41,4,2,4,1,4,1,39,3,10,15
61,513793,8,11,41,0,2,3,0,2,0,39,0,3,4
37,77994,0,0,42,6,2,10,0,4,0,39,2,9,11
61,210940,355,0,39,6,0,8,3,4,1,39,2,5,6
43,226980,87,0,38,4,2,10,0,4,0,0,1,13,9
48,331125,0,0,40,4,4,14,3,4,0,39,0,10,15
56,518635,551,0,41,4,2,8,5,4,0,39,0,13,9
48,501903,377,8,40,6,2,12,5,4,0,39,0,11,8
53,273565,475,0,41,0,0,1,0,4,0,39,0,7,1
66,270661,936,0,40,4,0,8,1,4,1,39,1,10,15
30,187400,0,0,40,0,2,9,4,4,0,39,1,4,5
61,189214,187,0,40,4,2,4,4,4,0,39,3,13,9
47,461538,0,0,22,1,2,8,3,4,1,39,1,14,12
58,540643,789,0,38,4,2,3,0,4,0,39,1,8,2
90,316687,0,4,41,2,2,4,3,4,0,39,0,10,15
55,462276,753,0,96,2,2,0,1,4,0,26,1,13,9
52,235428,0,0,80,4,2,3,1,4,0,0,1,13,9
49,160363,591,0,41,4,2,8,3,0,0,14,2,9,11
39,229586,0,0,40,4,2,5,4,4,1,39,3,14,12
55,242681,0,0,31,4,2,10,2,4,1,39,1,10,15
